review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0611,Rocuronium Bromide,KCNQ2,癫痫（Open Targets child 优先）、神经元兴奋性模型,机制审计：建议降级。KCNQ2/Kv7.2 与癫痫和神经元兴奋性强相关，但 rocuronium 的 CNS 暴露与治疗窗口不支持推进。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 epilepsy（score=0.600）。,技术上可用膜片钳验证，但治疗场景、暴露或安全窗口不支持作为主 repurposing 项目。,KCNQ2/Kv7.2 自动膜片钳或 Tl+ flux assay，测 M-current 和通道开放/阻断剂量反应。,hERG/KCNH2、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性、溶剂/渗透压效应反筛；CNS 适应症还需暴露/BBB 风险评估。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=epilepsy(0.600), ConPLEx=0.250/rank40; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0612,Bosutinib Monohydrate,TEK,胃肠道间质瘤（Open Targets child）、肺癌/肺大细胞癌；肿瘤血管生成,机制审计：低优先级可审。TEK/TIE2 调控血管成熟和肿瘤微环境，GIST/肺癌等疾病信号中等且同类 TKI 泄漏风险明显。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 gastrointestinal stromal tumor（score=0.363）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,TEK 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=gastrointestinal stromal tumor(0.363), ConPLEx=0.392/rank37; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0613,Trifarotene,ESR2,乳腺癌（Open Targets child 优先）、黑色素瘤为次级,机制审计：优先保留。ESR2/ERβ 与乳腺癌分化和增殖调控相关，child OT 临床/文献支持较好且 Trifarotene 排名靠前。child OT 和靶点生物学共同支持具体病种，适合进入首轮正交验证。 child OT 最佳疾病为 breast carcinoma（score=0.492）。,实验可行性中：reporter 和配体结合 assay 可快速验证，但需正交靶基因和受体选择性排除 reporter 假阳性。,ESR2 ERE reporter、ERβ ligand-binding/共激活因子招募、NanoBRET 或 CETSA；乳腺癌细胞测 ERβ 靶基因。,同家族核受体选择性、广谱转录、细胞毒性、荧光素酶/荧光干扰、原药理受体和激素/维甲酸通路反筛。,中高,P1_keep_high,keep_high,"建议进入首轮小规模正交验证。 审计依据：child OT=breast carcinoma(0.492), ConPLEx=0.486/rank2; literature_status=unreported_in_local_pubmed_audit. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0614,Enzalutamide,JAK3,肝细胞癌证据弱；更合理为 T/NK 细胞白血病或免疫肿瘤模型,机制审计：低优先级可审。JAK3 更适合免疫/T 细胞疾病，当前肝癌/乳腺癌 child 证据弱，需避免泛 JAK/STAT 过度外推。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.283）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,JAK3 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.283), ConPLEx=0.446/rank69; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0615,Netupitant,AKT1,乳腺癌（Open Targets child 优先）、结直肠癌/十二指肠癌,机制审计：低优先级可审。AKT1 位于 PI3K/AKT 核心通路，乳腺癌 child OT 分数高但候选实体瘤仍需按 AKT 依赖性筛选。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.625）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,AKT1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.625), ConPLEx=0.307/rank60; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0616,Osimertinib Mesylate,KCNN4,乳腺癌/白血病/胰腺导管腺癌；KCNN4 肿瘤离子通道模型,机制审计：低优先级可审。KCNN4/KCa3.1 可影响肿瘤细胞钙信号、迁移和免疫细胞功能，但本行 ConPLEx 和 OT 支持有限。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast cancer（score=0.262）。,实验可行性中高：膜片钳能直接测 target engagement，但成本较高且必须同步做安全通道 panel。,KCNN4/KCa3.1 自动膜片钳或 Tl+ flux assay，配合钙依赖激活条件下的剂量反应。,hERG/KCNH2、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性、溶剂/渗透压效应反筛；CNS 适应症还需暴露/BBB 风险评估。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast cancer(0.262), ConPLEx=0.223/rank15; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0617,Enzalutamide,PRKCD,肝细胞癌、胃/十二指肠癌、急性 T 细胞白血病,机制审计：低优先级可审。PRKCD 参与 PKC 信号、凋亡和肿瘤应激，HCC 文献信号存在但 child 分数低且已报道线索降低 novelty。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 hepatocellular carcinoma（score=0.106）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,PRKCD 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=hepatocellular carcinoma(0.106), ConPLEx=0.496/rank20; literature_status=reported_post_approval_old_drug_new_target. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0618,Neratinib Maleate,CSF1R,乳腺癌、胰腺导管腺癌/黑色素瘤；肿瘤相关巨噬细胞模型,机制审计：中等优先保留。CSF1R 连接肿瘤相关巨噬细胞和免疫微环境，乳腺癌/胰腺癌模型有可解释性。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 breast cancer（score=0.411）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,CSF1R 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=breast cancer(0.411), ConPLEx=0.396/rank8; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0619,Olaparib,CASP8,乳腺癌（Open Targets child）、胰腺导管腺癌、T 细胞白血病/LGLL,机制审计：低优先级可审。CASP8 是外源性凋亡通路核心半胱天冬酶，可连接肿瘤细胞死亡和免疫逃逸，但细胞死亡 readout 很容易被非特异毒性混淆。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.348）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,CASP8 重组酶 FRET/发光底物活性、活性位点竞争/DSF/SPR；细胞中测 cleaved CASP8、PARP 和 death receptor 依赖性。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.348), ConPLEx=0.441/rank3; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0620,Rolapitant Hydrochloride,AKT2,乳腺癌（Open Targets child 优先）、结直肠癌；PI3K/AKT 依赖实体瘤,机制审计：低优先级可审。AKT2 是 PI3K/AKT 生存和代谢轴成员，乳腺癌 child OT 有临床和文献支持，结直肠癌可作次级实体瘤模型。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast cancer（score=0.573）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,AKT2 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast cancer(0.573), ConPLEx=0.225/rank56; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0621,Atorvastatin Calcium,CCND1,乳腺癌/乳腺腺癌；仅可作为细胞周期通路 readout，不建议作为直接靶点,机制审计：建议降级。CCND1 是细胞周期调控蛋白而非理想直接小分子靶点，乳腺癌 OT 分数高也不能自动支持 drug-target 直接作用。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 breast cancer（score=0.664）。,可行性低：可做 reporter 或下游 biomarker，但无法证明直接小分子结合，主效应很可能来自细胞应激/原药理。,Cyclin D1/CDK4/6 复合物、pRb 和细胞周期 readout 仅作下游验证；需另找直接结合靶点，不建议以 CCND1 为 primary TE。,DNA 损伤、细胞毒性/细胞周期停滞、广谱转录改变、荧光素酶/发光干扰和原药理通路反筛；阳性不能单独视为直接 engagement。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=breast cancer(0.664), ConPLEx=0.455/rank4; literature_status=reported_post_approval_old_drug_new_target. 主要风险：同靶点家族/选择性泄漏风险；靶点更偏通路/转录调控，直接小分子结合验证难度较高；同靶点家族可能存在机制泄漏/选择性不足；CCND1 不适合作为常规直接结合小分子靶点。"
strict895_0622,Apalutamide,FGFR1,乳腺癌（Open Targets child）、黑色素瘤为次级；FGFR1 扩增/依赖模型,机制审计：低优先级可审。FGFR1 扩增和 RTK 信号可驱动乳腺癌等实体瘤，但 AR 拮抗剂同肿瘤方向的 novelty 较低。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.335）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,FGFR1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.335), ConPLEx=0.394/rank68; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0623,Ledipasvir,RAF1,AML（Open Targets child）、RAS/RAF/MAPK 依赖血液肿瘤；实体瘤仅作次级模型,机制审计：低优先级可审。RAF1 是 MAPK 级联上游 kinase，AML child OT 有中等临床/文献支持，机制故事成立；但当前证据主要来自低强度计算预测，需先证明真实 kinase engagement。 child OT 最佳疾病为 acute myeloid leukemia（score=0.458）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,RAF1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=acute myeloid leukemia(0.458), ConPLEx=0.283/rank95; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0624,Bosutinib Monohydrate,FLT1,结直肠癌血管生成模型；蛋白尿性 CKD/肾小球内皮损伤仅作低优先级探索,机制审计：低优先级可审。FLT1/VEGFR1 与血管生成和内皮功能相关，实体瘤血管生成故事合理但 child OT 具体疾病分数很低。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 chronic kidney disease（score=0.038）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,FLT1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=chronic kidney disease(0.038), ConPLEx=0.381/rank39; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0625,Glecaprevir,NQO1,乳腺癌/宫颈癌或结直肠原位癌；氧化还原/NQO1 高表达模型,机制审计：低优先级可审。NQO1 是氧化还原酶和部分肿瘤高表达标志，酶学可测但 child OT 疾病分数低。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast cancer（score=0.113）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,NQO1 DCIP/menadione 还原酶活、NAD(P)H 竞争和 NQO1-high/low 等基因背景细胞对比。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast cancer(0.113), ConPLEx=0.206/rank2; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0626,Bempedoic Acid,PNP,糖尿病肾病/2 型糖尿病和高脂血症证据弱；PNP 免疫代谢模型优先,机制审计：低优先级可审。PNP 是嘌呤代谢酶，免疫代谢更合理；输入糖尿病/高脂血症和 MASH child 证据不足。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 metabolic dysfunction-associated steatohepatitis（score=0.003）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,PNP 嘌呤核苷磷酸解酶活、底物竞争和代谢物 LC-MS；免疫细胞中测嘌呤代谢通量。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=metabolic dysfunction-associated steatohepatitis(0.003), ConPLEx=0.291/rank28; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同靶点家族可能存在机制泄漏/选择性不足。"
strict895_0627,Zidovudine,PPP2CA,乳腺癌/结直肠癌/AML；PP2A 通路模型,机制审计：低优先级可审。PPP2CA/PP2A 是磷酸酶通路节点，肿瘤机制可讲但直接复合物选择性和 child OT 证据都偏弱。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast cancer（score=0.045）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,PP2A/PPP2CA 磷酸酶活和特定 holoenzyme 结合/活性；细胞测 pERK/pAKT/pRb 等 PP2A-sensitive biomarkers。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast cancer(0.045), ConPLEx=0.268/rank53; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0628,Zidovudine,RAF1,AML（Open Targets child）、RAS/RAF/MAPK 依赖血液肿瘤；实体瘤仅作次级模型,机制审计：建议降级。RAF1 是 MAPK 级联上游 kinase，AML child OT 有中等临床/文献支持，但该药 ConPLEx 很低且药内排名靠后，drug-target 直接性不足。 child OT 最佳疾病为 acute myeloid leukemia（score=0.458）。,技术上可做初筛，但 child disease 支持、药物-靶点可信度或 novelty 不足，不建议占用主验证资源。,RAF1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=acute myeloid leukemia(0.458), ConPLEx=0.209/rank100; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0629,Bosutinib Monohydrate,IGF1R,肝细胞癌（优先）、IGF1R-PI3K/MAPK 依赖实体瘤,机制审计：中等优先保留。IGF1R 通过 PI3K/MAPK 促生长信号支持 HCC 等实体瘤，文献信号强但同方向抗肿瘤 novelty 需要打折。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 hepatocellular carcinoma（score=0.205）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,IGF1R 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=hepatocellular carcinoma(0.205), ConPLEx=0.404/rank33; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0630,Fluocinolone Acetonide,TP53,银屑病/DNA 损伤通路模型；不建议作为直接 TP53 新用途,机制审计：建议降级。TP53 是通路/转录和 DNA 损伤枢纽，直接小分子 engagement 难，皮肤炎症信号更可能是应激或原药理下游结果。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 psoriasis（score=0.099）。,可行性低：可做 reporter 或下游 biomarker，但无法证明直接小分子结合，主效应很可能来自细胞应激/原药理。,p53 reporter、p21/MDM2 和 γH2AX/细胞周期 readout 仅作机制排查；不建议作为直接 target-engagement 主 assay。,DNA 损伤、细胞毒性/细胞周期停滞、广谱转录改变、荧光素酶/发光干扰和原药理通路反筛；阳性不能单独视为直接 engagement。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=psoriasis(0.099), ConPLEx=0.243/rank3; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；靶点更偏通路/转录调控，直接小分子结合验证难度较高；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；TP53 不适合作为常规直接结合小分子靶点。"
