review_id,drug_name,target_gene,ensembl_id,direction,concrete_disease_evidence_level,child_ot_status,mapped_candidate_disease_count,best_child_ot_disease_id,best_child_ot_disease_name,best_child_ot_score,best_child_ot_rank_within_target,best_child_genetic_score,best_child_somatic_score,best_child_clinical_score,best_child_known_drug_score,best_child_literature_score,concrete_disease_1,concrete_disease_2,concrete_disease_3,recommended_disease_model_zh,missing_for_final_disease_call_zh
strict895_0740,Infigratinib Phosphate,FLT4,ENSG00000037280,renal,C_broad_direction_only,child_ot_match,1,MONDO_0005300,chronic kidney disease,0.013306703811807648,631,0.0,0.0,0.0,0.0,0.10944258675564492,CKD/肾纤维化/肾小球损伤待定,,,肾小管上皮、足细胞、肾小球内皮/系膜细胞、成纤维细胞,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0741,Pazopanib Hydrochloride,ABL1,ENSG00000097007,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0007254,breast cancer,0.4428758155640839,28,0.0,0.0,0.6824950467772084,0.0,0.9200408178268085,breast cancer,chronic myeloid leukemia,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0742,Palbociclib,NTRK1,ENSG00000198400,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0005105,melanoma,0.4077190011459893,14,0.0,0.607930797611621,0.17795485403420175,0.0,0.8211278878460272,melanoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0743,Fluorouracil,MAPK1,ENSG00000100030,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0004989,breast carcinoma,0.30584408053239764,38,0.0,0.4559480982087158,0.0,0.0,0.9428438115477858,melanoma,papillary thyroid carcinoma,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0744,Regorafenib,KDR,ENSG00000128052,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007256,hepatocellular carcinoma,0.6777833062329777,2,0.0,0.4559480982087158,0.9799224280822827,0.0,0.9446678968511186,melanoma,lung cancer,megakaryocytic leukemia,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0745,Bosutinib Monohydrate,LYN,ENSG00000254087,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.4370033959002865,8,0.0,0.0,0.6791407889235531,0.0,0.7939322861817764,breast cancer,stomach cancer,multiple myeloma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0746,Palbociclib,SYK,ENSG00000165025,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.04677398933676596,334,0.0,0.0,0.0,0.0,0.36544169086954426,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0747,Fludarabine Phosphate,CTSC,ENSG00000109861,dermatology,B_CREEDS_specific,child_ot_match,5,MONDO_0008383,rheumatoid arthritis,0.03182479516056122,61,0.0,0.0,0.0,0.0,0.2617468574185693,acne,psoriasis,actinic keratosis,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0748,Palbociclib,AKT1,ENSG00000142208,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0004989,breast carcinoma,0.6250986130170937,6,0.0,0.4559480982087158,0.0,0.0,0.992071902344054,colon cancer,duodenum cancer,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0749,Diroximel Fumarate,SCN8A,ENSG00000196876,pain,C_broad_direction_only,no_specific_disease_mapped,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,神经病理性疼痛/炎症性疼痛待定,,,感觉神经元、DRG/iPSC神经元或离子通道过表达系统,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0750,Ensartinib Hydrochloride,CYP11A1,ENSG00000140459,reproductive,C_broad_direction_only,child_ot_match,1,MONDO_0004989,breast carcinoma,0.02431294725548132,196,0.0,0.0,0.0,0.0,0.19996476038884398,前列腺/乳腺/子宫内膜/生殖轴疾病待定,,,前列腺/乳腺/子宫内膜相关细胞模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0751,Apalutamide,KEAP1,ENSG00000079999,oncology,B_target_prior_specific,child_ot_match,1,MONDO_0004989,breast carcinoma,0.29445236023948823,21,0.0,0.4559480982087158,0.0,0.0,0.5680735140841895,KEAP1/Nrf2异常肺癌,氧化应激炎症模型,代谢应激疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0752,Ulipristal Acetate,KCNA5,ENSG00000130037,cardiovascular,C_broad_direction_only,child_ot_match,1,EFO_0004269,cardiac arrhythmia,0.5004314864907219,6,0.24317231904464845,0.0,0.7599134970145264,0.0,0.11093486339531883,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0753,Dacomitinib,KDR,ENSG00000128052,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007256,hepatocellular carcinoma,0.6777833062329777,2,0.0,0.4559480982087158,0.9799224280822827,0.0,0.9446678968511186,melanoma,lung cancer,megakaryocytic leukemia,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0754,Ozanimod Hydrochloride,RARA,ENSG00000131759,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.5918720185961631,3,0.0,0.0,0.9699323888153005,0.0,0.07304278194344485,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0755,Zidovudine,PTPN11,ENSG00000179295,oncology,B_target_prior_specific,child_ot_match,4,MONDO_0018874,acute myeloid leukemia,0.6434226431750978,6,0.0,0.8033119865992363,0.0,0.0,0.947672772880233,SHP2依赖RTK/RAS通路肿瘤,AML/JMML,NSCLC,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0756,Diroximel Fumarate,SCN3A,ENSG00000153253,pain,C_broad_direction_only,no_specific_disease_mapped,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,神经病理性疼痛/炎症性疼痛待定,,,感觉神经元、DRG/iPSC神经元或离子通道过表达系统,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0757,Doravirine And Islatravir,DDR2,ENSG00000162733,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0011719,gastrointestinal stromal tumor,0.4059199444403396,10,0.0,0.3039653988058105,0.5917161361424593,0.0,0.0,gastrointestinal stromal tumor,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0758,Doravirine,DDR2,ENSG00000162733,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0011719,gastrointestinal stromal tumor,0.4059199444403396,10,0.0,0.3039653988058105,0.5917161361424593,0.0,0.0,gastrointestinal stromal tumor,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0759,Infigratinib Phosphate,CSF1R,ENSG00000182578,renal,B_CREEDS_specific,child_ot_match,2,MONDO_0005086,renal cell carcinoma,0.6021551552272368,5,0.0,0.0,0.9777645655444577,0.0,0.25469882591342424,renal cell carcinoma,CKD/肾纤维化/肾小球损伤待定,,肾小管上皮、足细胞、肾小球内皮/系膜细胞、成纤维细胞,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0760,Axitinib,PDGFRA,ENSG00000134853,oncology,B_target_prior_specific,child_ot_match,3,MONDO_0011719,gastrointestinal stromal tumor,0.8245011238749937,1,0.647136290586952,0.7622236340454505,0.9789365425083011,0.0,0.9707067934886017,PDGFRA突变GIST,肾纤维化/CKD,胶质瘤/肉瘤,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0761,Boceprevir,SLC34A2,ENSG00000157765,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.36994943453938645,4,0.0,0.607930797611621,0.0,0.0,0.012158615952232422,lung cancer,endometrial cancer,ovarian serous carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0762,Enzalutamide,KEAP1,ENSG00000079999,oncology,B_target_prior_specific,child_ot_match,1,MONDO_0004989,breast carcinoma,0.29445236023948823,21,0.0,0.4559480982087158,0.0,0.0,0.5680735140841895,KEAP1/Nrf2异常肺癌,氧化应激炎症模型,代谢应激疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0763,Larotrectinib Sulfate,AKT1,ENSG00000142208,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0004989,breast carcinoma,0.6250986130170937,6,0.0,0.4559480982087158,0.0,0.0,0.992071902344054,colon cancer,duodenum cancer,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0764,Tucatinib,FLT3,ENSG00000122025,oncology,B_CREEDS_specific,child_ot_match,4,MONDO_0018874,acute myeloid leukemia,0.8354100756215777,1,0.547137717850459,0.8491589454045098,0.9722661774068121,0.0,0.9990601907746525,acute myeloid leukemia,chronic myeloid leukemia,Chronic Lymphocytic Leukemia (Chronic B-lymphocytic leukemia),按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0765,Palbociclib,HMGCR,ENSG00000113161,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0005575,colorectal cancer,0.3555170393659904,47,0.0,0.0,0.5647202379271308,0.0,0.4015659263679331,colon cancer,colorectal cancer,pancreatic cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0766,Nitisinone,PTPN11,ENSG00000179295,dermatology,B_target_prior_specific,child_ot_match,4,MONDO_0018874,acute myeloid leukemia,0.6434226431750978,6,0.0,0.8033119865992363,0.0,0.0,0.947672772880233,SHP2依赖RTK/RAS通路肿瘤,AML/JMML,NSCLC,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0767,Neratinib Maleate,PDGFRA,ENSG00000134853,oncology,B_target_prior_specific,child_ot_match,3,MONDO_0011719,gastrointestinal stromal tumor,0.8245011238749937,1,0.647136290586952,0.7622236340454505,0.9789365425083011,0.0,0.9707067934886017,PDGFRA突变GIST,肾纤维化/CKD,胶质瘤/肉瘤,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0768,Difluprednate,AKT2,ENSG00000105221,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.003490476405355517,606,0.0,0.0,0.0,0.0,0.02870784322054877,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0769,Argatroban,CTSC,ENSG00000109861,dermatology,B_CREEDS_specific,child_ot_match,5,MONDO_0008383,rheumatoid arthritis,0.03182479516056122,61,0.0,0.0,0.0,0.0,0.2617468574185693,acne,psoriasis,actinic keratosis,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0770,Difluprednate,RARG,ENSG00000172819,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.5908221069683322,3,0.0,0.0,0.9699323888153005,0.0,0.038502283848736,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0771,Diroximel Fumarate,SCN2A,ENSG00000136531,pain,B_target_prior_specific,child_ot_match,1,MONDO_0005027,epilepsy,0.7016147850920893,6,0.5592963338026914,0.0,0.998440519310715,0.0,0.7127299317702511,癫痫,神经发育障碍,神经元兴奋性异常,感觉神经元、DRG/iPSC神经元或离子通道过表达系统,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0772,Bosutinib Monohydrate,FLT3,ENSG00000122025,oncology,B_CREEDS_specific,child_ot_match,4,MONDO_0018874,acute myeloid leukemia,0.8354100756215777,1,0.547137717850459,0.8491589454045098,0.9722661774068121,0.0,0.9990601907746525,acute myeloid leukemia,chronic myeloid leukemia,Chronic Lymphocytic Leukemia (Chronic B-lymphocytic leukemia),按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0773,Rocuronium Bromide,KCNQ4,ENSG00000117013,nervous_system,C_broad_direction_only,child_ot_match,1,MONDO_0005027,epilepsy,0.509367634368693,6,0.0,0.0,0.8342060178759865,0.0,0.07330125592202122,癫痫/神经退行/神经炎症待定,优先按靶点选择神经元兴奋性或突触功能模型,,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0774,Ribociclib Succinate,CSF1R,ENSG00000182578,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.4105397664872695,19,0.0,0.0,0.6294465684131013,0.0,0.9172034780118541,pancreatic ductal adenocarcinoma,melanoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0775,Bosutinib Monohydrate,FYN,ENSG00000010810,oncology,B_CREEDS_specific,child_ot_match,4,MONDO_0007254,breast cancer,0.12601656402719996,35,0.0,0.0,0.1896031063983132,0.0,0.3536914519570261,leukemia,breast cancer,stomach cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0776,Larotrectinib Sulfate,HMGCR,ENSG00000113161,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0005575,colorectal cancer,0.3555170393659904,47,0.0,0.0,0.5647202379271308,0.0,0.4015659263679331,colon cancer,colorectal cancer,pancreatic cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0777,Levoketoconazole,MTOR,ENSG00000198793,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.05142152789131258,435,0.0,0.0,0.0,0.0,0.4229225439254964,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0778,Selpercatinib,MAP2K1,ENSG00000169032,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007256,hepatocellular carcinoma,0.315545421570669,50,0.0,0.4559480982087158,0.1822131362463649,0.0,0.7841535129217055,prostate cancer,multiple myeloma,oligodendroglioma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0779,Fosamprenavir Calcium,SLC34A2,ENSG00000157765,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.36994943453938645,4,0.0,0.607930797611621,0.0,0.0,0.012158615952232422,lung cancer,endometrial cancer,ovarian serous carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0780,Infigratinib Phosphate,KIT,ENSG00000157404,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005105,melanoma,0.4767256798000925,30,0.0,0.44842834899557593,0.6114716507784003,0.0,0.9788485865435415,breast adenocarcinoma,melanoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0781,Palbociclib,ADAM17,ENSG00000151694,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.06799782148213994,122,0.0,0.0,0.0,0.0,0.5592562652631115,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0782,Palbociclib,AKT2,ENSG00000105221,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0007254,breast cancer,0.5731553422649348,3,0.0,0.0,0.8986296375618736,0.0,0.88334758002034,colon cancer,breast cancer,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0783,Diazepam,SLC6A3,ENSG00000142319,psychiatry,C_broad_direction_only,mapped_but_not_in_fetched_target_diseases,1,,,0.0,,0.0,0.0,0.0,0.0,0.0,抑郁/焦虑/精神分裂症待定,优先按神经递质或突触 readout 具体化,,神经元或神经递质转运/受体功能细胞模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0784,Siponimod,VKORC1,ENSG00000167397,cardiovascular,B_CREEDS_specific,child_ot_match,4,MONDO_0005311,atherosclerosis,0.26131625818245763,25,0.0,0.0,0.42555155832813474,0.0,0.08587687655969017,atherosclerosis,acute myocardial infarction,Transplanted Heart Complication,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0785,Dexmethylphenidate Hydrochloride,SLC6A1,ENSG00000157103,nervous_system,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005090,schizophrenia,0.27976728775159937,21,0.0,0.0,0.42555155832813474,0.0,0.6928877285063386,Schizophrenia,Lewy body dementia,Spinal Cord Injury,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0786,Lacosamide,GABRA1,ENSG00000022355,nervous_system,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0004985,bipolar disorder,0.4146721157286756,31,0.1490302943369814,0.0,0.6431165935377444,0.0,0.07784891602748814,Schizophrenia,bipolar disorder,neurofibromatosis,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0787,Dalfampridine,TYRP1,ENSG00000107165,dermatology,B_CREEDS_specific,child_ot_match,5,MONDO_0005105,melanoma,0.12555762189091477,37,0.0,0.0,0.07599134970145263,0.0,0.9376745830275606,melanoma,psoriasis,melanoma in situ,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0788,Bosutinib Monohydrate,HCK,ENSG00000101336,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.4337629918072645,5,0.0,0.0,0.6791407889235531,0.0,0.6873279126000292,lung adenocarcinoma,precursor B lymphoblastic lymphoma/leukemia,melanoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0789,Risdiplam,VEGFA,ENSG00000112715,reproductive,B_CREEDS_specific,child_ot_match,4,MONDO_0008315,prostate cancer,0.3760890067822182,57,0.0,0.0,0.5735307227737981,0.0,0.9021427155625767,uterine fibroid,prostate cancer,endometrial cancer,前列腺/乳腺/子宫内膜相关细胞模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0790,Ribociclib Succinate,SLC6A4,ENSG00000108576,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0004958,oral cavity squamous cell carcinoma,0.010511108764966878,859,0.0,0.0,0.0,0.0,0.01823792392834863,lung large cell carcinoma,lung squamous cell carcinoma,Squamous cell carcinoma of mouth,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0791,Palbociclib,FGFR1,ENSG00000077782,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0004989,breast carcinoma,0.334681118753167,85,0.0,0.4559480982087158,0.15198269940290526,0.0,0.964758808852831,melanoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0792,Palbociclib,JAK2,ENSG00000096968,oncology,A_CREEDS_and_target_prior,child_ot_match,2,MONDO_0020076,myeloproliferative neoplasm,0.2882261739496983,142,0.40339949497673255,0.0,0.19181235922101,0.0,0.9879638181047068,chronic myeloid leukemia,骨髓增殖性肿瘤,JAK-STAT炎症疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0793,Sunitinib Malate,KIT,ENSG00000157404,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005105,melanoma,0.4767256798000925,30,0.0,0.44842834899557593,0.6114716507784003,0.0,0.9788485865435415,breast adenocarcinoma,melanoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
